"state","county","fips","candidate","party","votes","total_votes"
"TN","Knox",47093,"DONALD TRUMP","Republican",105767,180697
"TN","Knox",47093,"OTHER","Other",12052,180697
"TN","Lake",47095,"HILLARY CLINTON","Democrat",577,1970
"TN","Lake",47095,"DONALD TRUMP","Republican",1357,1970
"TN","Lake",47095,"OTHER","Other",36,1970
"TN","Lauderdale",47097,"HILLARY CLINTON","Democrat",3056,8087
"TN","Lauderdale",47097,"DONALD TRUMP","Republican",4884,8087
"TN","Lauderdale",47097,"OTHER","Other",147,8087
"TN","Lawrence",47099,"HILLARY CLINTON","Democrat",2821,15666
"TN","Lawrence",47099,"DONALD TRUMP","Republican",12420,15666
"TN","Lawrence",47099,"OTHER","Other",425,15666
"TN","Lewis",47101,"HILLARY CLINTON","Democrat",890,4622
"TN","Lewis",47101,"DONALD TRUMP","Republican",3585,4622
"TN","Lewis",47101,"OTHER","Other",147,4622
"TN","Lincoln",47103,"HILLARY CLINTON","Democrat",2554,13348
"TN","Lincoln",47103,"DONALD TRUMP","Republican",10398,13348
"TN","Lincoln",47103,"OTHER","Other",396,13348
"TN","Loudon",47105,"HILLARY CLINTON","Democrat",4919,23391
"TN","Loudon",47105,"DONALD TRUMP","Republican",17610,23391
"TN","Loudon",47105,"OTHER","Other",862,23391
"TN","Mcminn",47107,"HILLARY CLINTON","Democrat",3510,18755
"TN","Mcminn",47107,"DONALD TRUMP","Republican",14691,18755
"TN","Mcminn",47107,"OTHER","Other",554,18755
"TN","Mcnairy",47109,"HILLARY CLINTON","Democrat",1848,10038
"TN","Mcnairy",47109,"DONALD TRUMP","Republican",7841,10038
"TN","Mcnairy",47109,"OTHER","Other",349,10038
"TN","Macon",47111,"HILLARY CLINTON","Democrat",1072,7504
"TN","Macon",47111,"DONALD TRUMP","Republican",6263,7504
"TN","Macon",47111,"OTHER","Other",169,7504
"TN","Madison",47113,"HILLARY CLINTON","Democrat",15448,38120
"TN","Madison",47113,"DONALD TRUMP","Republican",21335,38120
"TN","Madison",47113,"OTHER","Other",1337,38120
"TN","Marion",47115,"HILLARY CLINTON","Democrat",2832,10862
"TN","Marion",47115,"DONALD TRUMP","Republican",7696,10862
"TN","Marion",47115,"OTHER","Other",334,10862
"TN","Marshall",47117,"HILLARY CLINTON","Democrat",2852,11455
"TN","Marshall",47117,"DONALD TRUMP","Republican",8184,11455
"TN","Marshall",47117,"OTHER","Other",419,11455
"TN","Maury",47119,"HILLARY CLINTON","Democrat",10038,35369
"TN","Maury",47119,"DONALD TRUMP","Republican",23799,35369
"TN","Maury",47119,"OTHER","Other",1532,35369
"TN","Meigs",47121,"HILLARY CLINTON","Democrat",856,4320
"TN","Meigs",47121,"DONALD TRUMP","Republican",3342,4320
"TN","Meigs",47121,"OTHER","Other",122,4320
"TN","Monroe",47123,"HILLARY CLINTON","Democrat",3186,17093
"TN","Monroe",47123,"DONALD TRUMP","Republican",13374,17093
"TN","Monroe",47123,"OTHER","Other",533,17093
"TN","Montgomery",47125,"HILLARY CLINTON","Democrat",21699,57620
"TN","Montgomery",47125,"DONALD TRUMP","Republican",32341,57620
"TN","Montgomery",47125,"OTHER","Other",3580,57620
"TN","Moore",47127,"HILLARY CLINTON","Democrat",496,2926
"TN","Moore",47127,"DONALD TRUMP","Republican",2325,2926
"TN","Moore",47127,"OTHER","Other",105,2926
"TN","Morgan",47129,"HILLARY CLINTON","Democrat",1054,6705
"TN","Morgan",47129,"DONALD TRUMP","Republican",5441,6705
"TN","Morgan",47129,"OTHER","Other",210,6705
"TN","Obion",47131,"HILLARY CLINTON","Democrat",2426,12249
"TN","Obion",47131,"DONALD TRUMP","Republican",9526,12249
"TN","Obion",47131,"OTHER","Other",297,12249
"TN","Overton",47133,"HILLARY CLINTON","Democrat",1945,8229
"TN","Overton",47133,"DONALD TRUMP","Republican",6059,8229
"TN","Overton",47133,"OTHER","Other",225,8229
"TN","Perry",47135,"HILLARY CLINTON","Democrat",597,2855
"TN","Perry",47135,"DONALD TRUMP","Republican",2167,2855
"TN","Perry",47135,"OTHER","Other",91,2855
"TN","Pickett",47137,"HILLARY CLINTON","Democrat",536,2615
"TN","Pickett",47137,"DONALD TRUMP","Republican",2021,2615
"TN","Pickett",47137,"OTHER","Other",58,2615
"TN","Polk",47139,"HILLARY CLINTON","Democrat",1252,6520
"TN","Polk",47139,"DONALD TRUMP","Republican",5097,6520
"TN","Polk",47139,"OTHER","Other",171,6520
"TN","Putnam",47141,"HILLARY CLINTON","Democrat",6851,27212
"TN","Putnam",47141,"DONALD TRUMP","Republican",19002,27212
"TN","Putnam",47141,"OTHER","Other",1359,27212
"TN","Rhea",47143,"HILLARY CLINTON","Democrat",1942,11062
"TN","Rhea",47143,"DONALD TRUMP","Republican",8660,11062
"TN","Rhea",47143,"OTHER","Other",460,11062
"TN","Roane",47145,"HILLARY CLINTON","Democrat",4837,21669
"TN","Roane",47145,"DONALD TRUMP","Republican",15880,21669
"TN","Roane",47145,"OTHER","Other",952,21669
"TN","Robertson",47147,"HILLARY CLINTON","Democrat",6637,27113
"TN","Robertson",47147,"DONALD TRUMP","Republican",19410,27113
"TN","Robertson",47147,"OTHER","Other",1066,27113
"TN","Rutherford",47149,"HILLARY CLINTON","Democrat",36706,107436
"TN","Rutherford",47149,"DONALD TRUMP","Republican",64515,107436
"TN","Rutherford",47149,"OTHER","Other",6215,107436
"TN","Scott",47151,"HILLARY CLINTON","Democrat",934,7123
"TN","Scott",47151,"DONALD TRUMP","Republican",6044,7123
"TN","Scott",47151,"OTHER","Other",145,7123
"TN","Sequatchie",47153,"HILLARY CLINTON","Democrat",1053,5694
"TN","Sequatchie",47153,"DONALD TRUMP","Republican",4441,5694
"TN","Sequatchie",47153,"OTHER","Other",200,5694
"TN","Sevier",47155,"HILLARY CLINTON","Democrat",6297,36312
"TN","Sevier",47155,"DONALD TRUMP","Republican",28629,36312
"TN","Sevier",47155,"OTHER","Other",1386,36312
"TN","Shelby",47157,"HILLARY CLINTON","Democrat",208992,337383
"TN","Shelby",47157,"DONALD TRUMP","Republican",116344,337383
"TN","Shelby",47157,"OTHER","Other",12047,337383
"TN","Smith",47159,"HILLARY CLINTON","Democrat",1689,7436
"TN","Smith",47159,"DONALD TRUMP","Republican",5494,7436
"TN","Smith",47159,"OTHER","Other",253,7436
"TN","Stewart",47161,"HILLARY CLINTON","Democrat",1222,5299
"TN","Stewart",47161,"DONALD TRUMP","Republican",3864,5299
"TN","Stewart",47161,"OTHER","Other",213,5299
"TN","Sullivan",47163,"HILLARY CLINTON","Democrat",12578,62278
"TN","Sullivan",47163,"DONALD TRUMP","Republican",46979,62278
"TN","Sullivan",47163,"OTHER","Other",2721,62278
"TN","Sumner",47165,"HILLARY CLINTON","Democrat",18161,71505
"TN","Sumner",47165,"DONALD TRUMP","Republican",50129,71505
"TN","Sumner",47165,"OTHER","Other",3215,71505
"TN","Tipton",47167,"HILLARY CLINTON","Democrat",5785,23481
"TN","Tipton",47167,"DONALD TRUMP","Republican",16910,23481
"TN","Tipton",47167,"OTHER","Other",786,23481
"TN","Trousdale",47169,"HILLARY CLINTON","Democrat",946,3160
"TN","Trousdale",47169,"DONALD TRUMP","Republican",2103,3160
"TN","Trousdale",47169,"OTHER","Other",111,3160
"TN","Unicoi",47171,"HILLARY CLINTON","Democrat",1262,7195
"TN","Unicoi",47171,"DONALD TRUMP","Republican",5671,7195
"TN","Unicoi",47171,"OTHER","Other",262,7195
"TN","Union",47173,"HILLARY CLINTON","Democrat",1012,6247
"TN","Union",47173,"DONALD TRUMP","Republican",5053,6247
"TN","Union",47173,"OTHER","Other",182,6247
"TN","Van Buren",47175,"HILLARY CLINTON","Democrat",539,2419
"TN","Van Buren",47175,"DONALD TRUMP","Republican",1820,2419
"TN","Van Buren",47175,"OTHER","Other",60,2419
"TN","Warren",47177,"HILLARY CLINTON","Democrat",3535,13612
"TN","Warren",47177,"DONALD TRUMP","Republican",9540,13612
"TN","Warren",47177,"OTHER","Other",537,13612
"TN","Washington",47179,"HILLARY CLINTON","Democrat",13024,49750
"TN","Washington",47179,"DONALD TRUMP","Republican",34252,49750
"TN","Washington",47179,"OTHER","Other",2474,49750
"TN","Wayne",47181,"HILLARY CLINTON","Democrat",717,5857
"TN","Wayne",47181,"DONALD TRUMP","Republican",5036,5857
"TN","Wayne",47181,"OTHER","Other",104,5857
"TN","Weakley",47183,"HILLARY CLINTON","Democrat",2772,12184
"TN","Weakley",47183,"DONALD TRUMP","Republican",9008,12184
"TN","Weakley",47183,"OTHER","Other",404,12184
"TN","White",47185,"HILLARY CLINTON","Democrat",1845,9825
"TN","White",47185,"DONALD TRUMP","Republican",7671,9825
"TN","White",47185,"OTHER","Other",309,9825
"TN","Williamson",47187,"HILLARY CLINTON","Democrat",31013,106271
"TN","Williamson",47187,"DONALD TRUMP","Republican",68212,106271
"TN","Williamson",47187,"OTHER","Other",7046,106271
"TN","Wilson",47189,"HILLARY CLINTON","Democrat",14385,56734
"TN","Wilson",47189,"DONALD TRUMP","Republican",39406,56734
"TN","Wilson",47189,"OTHER","Other",2943,56734
"TX","Anderson",48001,"HILLARY CLINTON","Democrat",3369,16977
"TX","Anderson",48001,"DONALD TRUMP","Republican",13201,16977
"TX","Anderson",48001,"OTHER","Other",407,16977
"TX","Andrews",48003,"HILLARY CLINTON","Democrat",836,4943
"TX","Andrews",48003,"DONALD TRUMP","Republican",3927,4943
"TX","Andrews",48003,"OTHER","Other",180,4943
"TX","Angelina",48005,"HILLARY CLINTON","Democrat",7538,29911
"TX","Angelina",48005,"DONALD TRUMP","Republican",21668,29911
"TX","Angelina",48005,"OTHER","Other",705,29911
"TX","Aransas",48007,"HILLARY CLINTON","Democrat",2465,10512
"TX","Aransas",48007,"DONALD TRUMP","Republican",7740,10512
"TX","Aransas",48007,"OTHER","Other",307,10512
"TX","Archer",48009,"HILLARY CLINTON","Democrat",394,4283
"TX","Archer",48009,"DONALD TRUMP","Republican",3786,4283
"TX","Archer",48009,"OTHER","Other",103,4283
"TX","Armstrong",48011,"HILLARY CLINTON","Democrat",70,1021
"TX","Armstrong",48011,"DONALD TRUMP","Republican",924,1021
"TX","Armstrong",48011,"OTHER","Other",27,1021
"TX","Atascosa",48013,"HILLARY CLINTON","Democrat",4651,13673
"TX","Atascosa",48013,"DONALD TRUMP","Republican",8618,13673
"TX","Atascosa",48013,"OTHER","Other",404,13673
"TX","Austin",48015,"HILLARY CLINTON","Democrat",2320,12274
"TX","Austin",48015,"DONALD TRUMP","Republican",9637,12274
"TX","Austin",48015,"OTHER","Other",317,12274
"TX","Bailey",48017,"HILLARY CLINTON","Democrat",397,1793
"TX","Bailey",48017,"DONALD TRUMP","Republican",1344,1793
"TX","Bailey",48017,"OTHER","Other",52,1793
"TX","Bandera",48019,"HILLARY CLINTON","Democrat",1726,10218
"TX","Bandera",48019,"DONALD TRUMP","Republican",8163,10218
"TX","Bandera",48019,"OTHER","Other",329,10218
"TX","Bastrop",48021,"HILLARY CLINTON","Democrat",10569,28454
"TX","Bastrop",48021,"DONALD TRUMP","Republican",16328,28454
"TX","Bastrop",48021,"OTHER","Other",1557,28454
"TX","Baylor",48023,"HILLARY CLINTON","Democrat",191,1499
"TX","Baylor",48023,"DONALD TRUMP","Republican",1267,1499
"TX","Baylor",48023,"OTHER","Other",41,1499
"TX","Bee",48025,"HILLARY CLINTON","Democrat",3444,8485
"TX","Bee",48025,"DONALD TRUMP","Republican",4744,8485
"TX","Bee",48025,"OTHER","Other",297,8485
"TX","Bell",48027,"HILLARY CLINTON","Democrat",37801,94994
"TX","Bell",48027,"DONALD TRUMP","Republican",51998,94994
"TX","Bell",48027,"OTHER","Other",5195,94994
"TX","Bexar",48029,"HILLARY CLINTON","Democrat",319550,589645
"TX","Bexar",48029,"DONALD TRUMP","Republican",240333,589645
"TX","Bexar",48029,"OTHER","Other",29762,589645
"TX","Blanco",48031,"HILLARY CLINTON","Democrat",1244,5685
"TX","Blanco",48031,"DONALD TRUMP","Republican",4212,5685
"TX","Blanco",48031,"OTHER","Other",229,5685
"TX","Borden",48033,"HILLARY CLINTON","Democrat",31,365
"TX","Borden",48033,"DONALD TRUMP","Republican",330,365
"TX","Borden",48033,"OTHER","Other",4,365
"TX","Bosque",48035,"HILLARY CLINTON","Democrat",1278,7838
"TX","Bosque",48035,"DONALD TRUMP","Republican",6339,7838
"TX","Bosque",48035,"OTHER","Other",221,7838
"TX","Bowie",48037,"HILLARY CLINTON","Democrat",8838,34602
"TX","Bowie",48037,"DONALD TRUMP","Republican",24924,34602
"TX","Bowie",48037,"OTHER","Other",840,34602
"TX","Brazoria",48039,"HILLARY CLINTON","Democrat",43200,121181
"TX","Brazoria",48039,"DONALD TRUMP","Republican",72791,121181
"TX","Brazoria",48039,"OTHER","Other",5190,121181
"TX","Brazos",48041,"HILLARY CLINTON","Democrat",23121,67211
"TX","Brazos",48041,"DONALD TRUMP","Republican",38738,67211
"TX","Brazos",48041,"OTHER","Other",5352,67211
"TX","Brewster",48043,"HILLARY CLINTON","Democrat",1873,4252
"TX","Brewster",48043,"DONALD TRUMP","Republican",2077,4252
"TX","Brewster",48043,"OTHER","Other",302,4252
"TX","Briscoe",48045,"HILLARY CLINTON","Democrat",91,736
"TX","Briscoe",48045,"DONALD TRUMP","Republican",625,736
"TX","Briscoe",48045,"OTHER","Other",20,736
"TX","Brooks",48047,"HILLARY CLINTON","Democrat",1937,2596
"TX","Brooks",48047,"DONALD TRUMP","Republican",613,2596
"TX","Brooks",48047,"OTHER","Other",46,2596
"TX","Brown",48049,"HILLARY CLINTON","Democrat",1621,14026
"TX","Brown",48049,"DONALD TRUMP","Republican",12017,14026
"TX","Brown",48049,"OTHER","Other",388,14026
"TX","Burleson",48051,"HILLARY CLINTON","Democrat",1491,6960
"TX","Burleson",48051,"DONALD TRUMP","Republican",5316,6960
"TX","Burleson",48051,"OTHER","Other",153,6960
"TX","Burnet",48053,"HILLARY CLINTON","Democrat",3797,19204
"TX","Burnet",48053,"DONALD TRUMP","Republican",14638,19204
"TX","Burnet",48053,"OTHER","Other",769,19204
"TX","Caldwell",48055,"HILLARY CLINTON","Democrat",4795,12092
"TX","Caldwell",48055,"DONALD TRUMP","Republican",6691,12092
"TX","Caldwell",48055,"OTHER","Other",606,12092
"TX","Calhoun",48057,"HILLARY CLINTON","Democrat",2118,6965
"TX","Calhoun",48057,"DONALD TRUMP","Republican",4638,6965
"TX","Calhoun",48057,"OTHER","Other",209,6965
"TX","Callahan",48059,"HILLARY CLINTON","Democrat",569,5579
"TX","Callahan",48059,"DONALD TRUMP","Republican",4865,5579
"TX","Callahan",48059,"OTHER","Other",145,5579
"TX","Cameron",48061,"HILLARY CLINTON","Democrat",59402,92079
"TX","Cameron",48061,"DONALD TRUMP","Republican",29472,92079
"TX","Cameron",48061,"OTHER","Other",3205,92079
"TX","Camp",48063,"HILLARY CLINTON","Democrat",1260,4542
"TX","Camp",48063,"DONALD TRUMP","Republican",3201,4542
"TX","Camp",48063,"OTHER","Other",81,4542
"TX","Carson",48065,"HILLARY CLINTON","Democrat",249,2964
"TX","Carson",48065,"DONALD TRUMP","Republican",2620,2964
"TX","Carson",48065,"OTHER","Other",95,2964
"TX","Cass",48067,"HILLARY CLINTON","Democrat",2391,12344
"TX","Cass",48067,"DONALD TRUMP","Republican",9726,12344
"TX","Cass",48067,"OTHER","Other",227,12344
"TX","Castro",48069,"HILLARY CLINTON","Democrat",526,1997
"TX","Castro",48069,"DONALD TRUMP","Republican",1414,1997
"TX","Castro",48069,"OTHER","Other",57,1997
"TX","Chambers",48071,"HILLARY CLINTON","Democrat",2948,16786
"TX","Chambers",48071,"DONALD TRUMP","Republican",13339,16786
"TX","Chambers",48071,"OTHER","Other",499,16786
"TX","Cherokee",48073,"HILLARY CLINTON","Democrat",3469,16790
"TX","Cherokee",48073,"DONALD TRUMP","Republican",12919,16790
"TX","Cherokee",48073,"OTHER","Other",402,16790
"TX","Childress",48075,"HILLARY CLINTON","Democrat",253,2084
"TX","Childress",48075,"DONALD TRUMP","Republican",1802,2084
"TX","Childress",48075,"OTHER","Other",29,2084
"TX","Clay",48077,"HILLARY CLINTON","Democrat",536,5018
"TX","Clay",48077,"DONALD TRUMP","Republican",4377,5018
"TX","Clay",48077,"OTHER","Other",105,5018
"TX","Cochran",48079,"HILLARY CLINTON","Democrat",190,901
"TX","Cochran",48079,"DONALD TRUMP","Republican",679,901
"TX","Cochran",48079,"OTHER","Other",32,901
"TX","Coke",48081,"HILLARY CLINTON","Democrat",140,1423
"TX","Coke",48081,"DONALD TRUMP","Republican",1265,1423
"TX","Coke",48081,"OTHER","Other",18,1423
"TX","Coleman",48083,"HILLARY CLINTON","Democrat",388,3643
"TX","Coleman",48083,"DONALD TRUMP","Republican",3177,3643
"TX","Coleman",48083,"OTHER","Other",78,3643
"TX","Collin",48085,"HILLARY CLINTON","Democrat",140624,361419
"TX","Collin",48085,"DONALD TRUMP","Republican",201014,361419
"TX","Collin",48085,"OTHER","Other",19781,361419
"TX","Collingsworth",48087,"HILLARY CLINTON","Democrat",145,1156
"TX","Collingsworth",48087,"DONALD TRUMP","Republican",983,1156
"TX","Collingsworth",48087,"OTHER","Other",28,1156
"TX","Colorado",48089,"HILLARY CLINTON","Democrat",1987,8513
"TX","Colorado",48089,"DONALD TRUMP","Republican",6325,8513
"TX","Colorado",48089,"OTHER","Other",201,8513
"TX","Comal",48091,"HILLARY CLINTON","Democrat",14238,62178
"TX","Comal",48091,"DONALD TRUMP","Republican",45136,62178
"TX","Comal",48091,"OTHER","Other",2804,62178
"TX","Comanche",48093,"HILLARY CLINTON","Democrat",789,5237
"TX","Comanche",48093,"DONALD TRUMP","Republican",4333,5237
"TX","Comanche",48093,"OTHER","Other",115,5237
"TX","Concho",48095,"HILLARY CLINTON","Democrat",148,1068
"TX","Concho",48095,"DONALD TRUMP","Republican",885,1068
"TX","Concho",48095,"OTHER","Other",35,1068
"TX","Cooke",48097,"HILLARY CLINTON","Democrat",2352,15955
"TX","Cooke",48097,"DONALD TRUMP","Republican",13181,15955
"TX","Cooke",48097,"OTHER","Other",422,15955
"TX","Coryell",48099,"HILLARY CLINTON","Democrat",5064,18253
"TX","Coryell",48099,"DONALD TRUMP","Republican",12225,18253
"TX","Coryell",48099,"OTHER","Other",964,18253
"TX","Cottle",48101,"HILLARY CLINTON","Democrat",92,612
"TX","Cottle",48101,"DONALD TRUMP","Republican",506,612
"TX","Cottle",48101,"OTHER","Other",14,612
"TX","Crane",48103,"HILLARY CLINTON","Democrat",299,1384
"TX","Crane",48103,"DONALD TRUMP","Republican",1049,1384
"TX","Crane",48103,"OTHER","Other",36,1384
"TX","Crockett",48105,"HILLARY CLINTON","Democrat",372,1395
"TX","Crockett",48105,"DONALD TRUMP","Republican",980,1395
"TX","Crockett",48105,"OTHER","Other",43,1395
"TX","Crosby",48107,"HILLARY CLINTON","Democrat",468,1728
"TX","Crosby",48107,"DONALD TRUMP","Republican",1181,1728
"TX","Crosby",48107,"OTHER","Other",79,1728
"TX","Culberson",48109,"HILLARY CLINTON","Democrat",454,767
"TX","Culberson",48109,"DONALD TRUMP","Republican",280,767
"TX","Culberson",48109,"OTHER","Other",33,767
"TX","Dallam",48111,"HILLARY CLINTON","Democrat",222,1544
"TX","Dallam",48111,"DONALD TRUMP","Republican",1261,1544
"TX","Dallam",48111,"OTHER","Other",61,1544
"TX","Dallas",48113,"HILLARY CLINTON","Democrat",461080,758973
"TX","Dallas",48113,"DONALD TRUMP","Republican",262945,758973
"TX","Dallas",48113,"OTHER","Other",34948,758973
"TX","Dawson",48115,"HILLARY CLINTON","Democrat",835,3563
"TX","Dawson",48115,"DONALD TRUMP","Republican",2636,3563
"TX","Dawson",48115,"OTHER","Other",92,3563
"TX","Deaf Smith",48117,"HILLARY CLINTON","Democrat",1185,4216
"TX","Deaf Smith",48117,"DONALD TRUMP","Republican",2911,4216
"TX","Deaf Smith",48117,"OTHER","Other",120,4216
"TX","Delta",48119,"HILLARY CLINTON","Democrat",400,2281
"TX","Delta",48119,"DONALD TRUMP","Republican",1836,2281
"TX","Delta",48119,"OTHER","Other",45,2281
"TX","Denton",48121,"HILLARY CLINTON","Democrat",110890,298645
"TX","Denton",48121,"DONALD TRUMP","Republican",170603,298645
"TX","Denton",48121,"OTHER","Other",17152,298645
"TX","Dewitt",48123,"HILLARY CLINTON","Democrat",1163,6844
"TX","Dewitt",48123,"DONALD TRUMP","Republican",5519,6844
"TX","Dewitt",48123,"OTHER","Other",162,6844
"TX","Dickens",48125,"HILLARY CLINTON","Democrat",128,909
"TX","Dickens",48125,"DONALD TRUMP","Republican",755,909
"TX","Dickens",48125,"OTHER","Other",26,909
"TX","Dimmit",48127,"HILLARY CLINTON","Democrat",2173,3225
"TX","Dimmit",48127,"DONALD TRUMP","Republican",974,3225
"TX","Dimmit",48127,"OTHER","Other",78,3225
"TX","Donley",48129,"HILLARY CLINTON","Democrat",191,1465
"TX","Donley",48129,"DONALD TRUMP","Republican",1225,1465
"TX","Donley",48129,"OTHER","Other",49,1465
"TX","Duval",48131,"HILLARY CLINTON","Democrat",2783,4168
"TX","Duval",48131,"DONALD TRUMP","Republican",1316,4168
"TX","Duval",48131,"OTHER","Other",69,4168
"TX","Eastland",48133,"HILLARY CLINTON","Democrat",776,6963
"TX","Eastland",48133,"DONALD TRUMP","Republican",6011,6963
"TX","Eastland",48133,"OTHER","Other",176,6963
"TX","Ector",48135,"HILLARY CLINTON","Democrat",10249,36530
"TX","Ector",48135,"DONALD TRUMP","Republican",25020,36530
"TX","Ector",48135,"OTHER","Other",1261,36530
"TX","Edwards",48137,"HILLARY CLINTON","Democrat",303,1073
"TX","Edwards",48137,"DONALD TRUMP","Republican",746,1073
"TX","Edwards",48137,"OTHER","Other",24,1073
"TX","Ellis",48139,"HILLARY CLINTON","Democrat",16253,63673
"TX","Ellis",48139,"DONALD TRUMP","Republican",44941,63673
"TX","Ellis",48139,"OTHER","Other",2479,63673
"TX","El Paso",48141,"HILLARY CLINTON","Democrat",147843,214008
"TX","El Paso",48141,"DONALD TRUMP","Republican",55512,214008
"TX","El Paso",48141,"OTHER","Other",10653,214008
"TX","Erath",48143,"HILLARY CLINTON","Democrat",2160,13893
"TX","Erath",48143,"DONALD TRUMP","Republican",11210,13893
"TX","Erath",48143,"OTHER","Other",523,13893
"TX","Falls",48145,"HILLARY CLINTON","Democrat",1684,5248
"TX","Falls",48145,"DONALD TRUMP","Republican",3441,5248
"TX","Falls",48145,"OTHER","Other",123,5248
"TX","Fannin",48147,"HILLARY CLINTON","Democrat",2132,12044
"TX","Fannin",48147,"DONALD TRUMP","Republican",9548,12044
